ID,drydown,nutrient_deficiency,weed_cluster,water,endrow,double_plant,waterway,storm_damage,planter_skip
28UKCVE8F_1842-2645-2354-3157,1,0,0,0,0,0,0,0,0
28UKCVE8F_2354-3669-2866-4181,1,0,0,0,0,0,0,0,0
28UKCVE8F_282-4005-794-4517,1,0,0,0,0,0,0,0,0
28UKCVE8F_2354-5205-2866-5717,1,0,0,0,0,0,0,0,0
28UKCVE8F_1842-5205-2354-5717,1,0,0,0,0,0,0,0,0
28UKCVE8F_2866-2133-3378-2645,1,0,0,0,0,0,0,0,0
28UKCVE8F_2866-2645-3378-3157,1,0,0,0,0,0,0,0,0
28UKCVE8F_2866-5205-3378-5717,1,0,0,0,0,0,0,0,0
28UKCVE8F_306-2645-818-3157,1,0,0,0,0,0,0,0,0
28UKCVE8F_3049-1438-3561-1950,1,0,0,0,0,0,0,0,0
28UKCVE8F_306-3157-818-3669,1,0,0,0,0,0,0,0,0
28UKCVE8F_306-3669-818-4181,1,0,0,0,0,0,0,0,0
28UKCVE8F_3049-1950-3561-2462,1,0,0,0,0,0,0,0,0
28UKCVE8F_3280-4860-3792-5372,1,0,0,0,0,0,0,0,0
28UKCVE8F_3378-2133-3890-2645,1,0,0,0,0,0,0,0,0
28UKCVE8F_3049-414-3561-926,1,0,0,0,0,0,0,0,0
28UKCVE8F_3561-1950-4073-2462,1,0,0,0,0,0,0,0,0
28UKCVE8F_3561-414-4073-926,1,0,0,0,0,0,0,0,0
28UKCVE8F_4073-1950-4585-2462,1,0,0,0,0,0,0,0,0
28UKCVE8F_4073-414-4585-926,1,0,0,0,0,0,0,0,0
28UKCVE8F_3890-2133-4402-2645,1,0,0,0,0,0,0,0,0
28UKCVE8F_4304-4348-4816-4860,1,0,0,0,0,0,0,0,0
28UKCVE8F_4073-1438-4585-1950,1,0,0,0,0,0,0,0,0
28UKCVE8F_4334-4721-4846-5233,1,0,0,0,0,0,0,0,0
28UKCVE8F_4402-2133-4914-2645,1,0,0,0,0,0,0,0,0
28UKCVE8F_4585-414-5097-926,1,0,0,0,0,0,0,0,0
28UKCVE8F_4402-5205-4914-5717,1,0,0,0,0,0,0,0,0
28UKCVE8F_4585-1950-5097-2462,1,0,0,0,0,0,0,0,0
28UKCVE8F_5097-1438-5609-1950,1,0,0,0,0,0,0,0,0
28UKCVE8F_4914-4181-5426-4693,1,0,0,0,0,0,0,0,0
28UKCVE8F_4585-1438-5097-1950,1,0,0,0,0,0,0,0,0
28UKCVE8F_5097-1950-5609-2462,1,0,0,0,0,0,0,0,0
28UKCVE8F_5097-414-5609-926,1,0,0,0,0,0,0,0,0
28UKCVE8F_5358-4209-5870-4721,1,0,0,0,0,0,0,0,0
28UKCVE8F_5097-926-5609-1438,1,0,0,0,0,0,0,0,0
28UKCVE8F_5426-3157-5938-3669,1,0,0,0,0,0,0,0,0
28UKCVE8F_5426-2645-5938-3157,1,0,0,0,0,0,0,0,0
28UKCVE8F_5358-5233-5870-5745,1,0,0,0,0,0,0,0,0
28UKCVE8F_5609-414-6121-926,1,0,0,0,0,0,0,0,0
28UKCVE8F_5426-2133-5938-2645,1,0,0,0,0,0,0,0,0
28UKCVE8F_5843-511-6355-1023,1,0,0,0,0,0,0,0,0
28UKCVE8F_5609-926-6121-1438,1,0,0,0,0,0,0,0,0
28UKCVE8F_5609-1950-6121-2462,1,0,0,0,0,0,0,0,0
28UKCVE8F_818-2645-1330-3157,1,0,0,0,0,0,0,0,0
28VEAXN4T_1396-1227-1908-1739,0,0,1,0,0,1,0,0,1
28UKCVE8F_818-3669-1330-4181,1,0,0,0,0,0,0,0,0
28VEAXN4T_1226-507-1738-1019,0,0,1,0,0,1,0,0,1
28VEAXN4T_1271-1602-1783-2114,0,0,0,0,0,1,0,0,0
28UKCVE8F_818-3157-1330-3669,1,0,0,0,0,0,0,0,0
28VEAXN4T_1527-700-2039-1212,0,0,1,0,0,1,0,0,0
28VEAXN4T_154-2926-666-3438,0,0,1,0,0,0,0,0,1
28VEAXN4T_1944-5532-2456-6044,0,0,0,0,0,1,0,0,0
28VEAXN4T_1645-1134-2157-1646,0,0,1,0,0,1,0,0,1
28VEAXN4T_2407-5584-2919-6096,0,0,0,0,0,1,0,0,0
28VEAXN4T_2042-752-2554-1264,0,0,0,0,0,1,0,0,0
28VEAXN4T_2407-5072-2919-5584,0,0,0,0,0,1,0,0,0
28VEAXN4T_1944-6044-2456-6556,0,0,0,0,0,1,0,0,0
28VEAXN4T_2407-4048-2919-4560,0,0,0,0,0,1,0,0,0
28VEAXN4T_2461-451-2973-963,0,0,0,0,0,1,0,0,0
28VEAXN4T_2745-4084-3257-4596,0,0,0,0,0,1,0,0,0
28VEAXN4T_2788-460-3300-972,0,0,0,0,0,1,0,0,0
28VEAXN4T_2889-3737-3401-4249,0,0,0,0,0,1,0,0,0
28VEAXN4T_2919-4560-3431-5072,0,0,0,0,0,1,0,0,0
28VEAXN4T_2919-5072-3431-5584,0,0,0,0,0,1,0,0,0
28VEAXN4T_2919-5584-3431-6096,0,0,0,0,0,1,0,0,0
28VEAXN4T_2889-3225-3401-3737,0,0,0,0,0,1,0,0,0
28VEAXN4T_2889-2713-3401-3225,0,0,0,0,0,1,0,0,0
28VEAXN4T_3321-3184-3833-3696,0,0,0,0,0,1,0,0,0
28VEAXN4T_3401-2713-3913-3225,0,0,0,0,0,1,0,0,0
28VEAXN4T_3401-3737-3913-4249,0,0,0,0,0,1,0,0,0
28VEAXN4T_3402-485-3914-997,0,0,0,0,0,1,0,0,0
28VEAXN4T_3431-5072-3943-5584,0,0,0,0,0,1,0,0,0
28VEAXN4T_3431-4560-3943-5072,0,0,0,0,0,1,0,0,0
28VEAXN4T_3629-1428-4141-1940,0,0,0,0,0,1,0,0,0
28VEAXN4T_3431-4048-3943-4560,0,0,0,0,0,1,0,0,0
28VEAXN4T_3431-5584-3943-6096,0,0,0,0,0,1,0,0,0
28VEAXN4T_3629-1940-4141-2452,0,0,0,0,0,1,0,0,0
28VEAXN4T_3629-2452-4141-2964,0,0,0,0,0,1,0,0,0
28VEAXN4T_3833-3184-4345-3696,0,0,0,0,0,1,0,0,0
28VEAXN4T_4141-404-4653-916,0,0,0,0,0,1,0,0,0
28VEAXN4T_3629-916-4141-1428,0,0,0,0,0,1,0,0,0
28VEAXN4T_4141-916-4653-1428,0,0,0,0,0,1,0,0,0
28VEAXN4T_4141-1428-4653-1940,0,0,0,0,0,1,0,0,0
28VEAXN4T_3833-2672-4345-3184,0,0,0,0,0,1,0,0,0
28VEAXN4T_4095-2158-4607-2670,0,0,0,0,0,1,0,0,1
28VEAXN4T_3833-3696-4345-4208,0,0,0,0,0,1,0,0,0
28VEAXN4T_4208-5340-4720-5852,0,0,0,0,0,1,0,0,0
28VEAXN4T_4335-1881-4847-2393,0,0,0,0,0,1,0,0,1
28VEAXN4T_4208-5852-4720-6364,0,0,0,0,0,1,0,0,0
28VEAXN4T_4335-2393-4847-2905,0,0,0,0,0,1,0,0,1
28VEAXN4T_4458-1324-4970-1836,0,0,0,0,0,1,0,0,0
28VEAXN4T_450-1964-962-2476,0,0,1,0,0,1,0,0,0
28VEAXN4T_4458-300-4970-812,0,0,0,0,0,1,0,0,0
28VEAXN4T_4562-2160-5074-2672,0,0,0,0,0,1,0,0,1
28VEAXN4T_4458-812-4970-1324,0,0,0,0,0,1,0,0,0
28VEAXN4T_4645-2833-5157-3345,0,0,0,0,0,1,0,0,0
28VEAXN4T_4645-3857-5157-4369,0,0,0,0,0,1,0,0,0
28VEAXN4T_4720-5852-5232-6364,0,0,0,0,0,1,0,0,0
28VEAXN4T_4645-3345-5157-3857,0,0,0,0,0,1,0,0,0
28VEAXN4T_4720-5340-5232-5852,0,0,0,0,0,1,0,0,0
28VEAXN4T_4720-4316-5232-4828,0,0,0,0,0,1,0,0,0
28VEAXN4T_4942-331-5454-843,0,0,0,0,0,1,0,0,0
28VEAXN4T_4970-812-5482-1324,0,0,0,0,0,1,0,0,0
28VEAXN4T_4847-1369-5359-1881,0,0,0,0,0,1,0,0,0
28VEAXN4T_4720-4828-5232-5340,0,0,0,0,0,1,0,0,0
28VEAXN4T_4986-2063-5498-2575,0,0,0,0,0,1,0,0,0
28VEAXN4T_4986-3087-5498-3599,0,0,0,0,0,1,0,0,0
28VEAXN4T_4986-3599-5498-4111,0,0,0,0,0,1,0,0,0
28VEAXN4T_4986-4111-5498-4623,0,0,0,0,0,1,0,0,0
28VEAXN4T_4986-2575-5498-3087,0,0,0,0,0,1,0,0,0
28VEAXN4T_5157-2833-5669-3345,0,0,0,0,0,1,0,0,0
28VEAXN4T_5157-3857-5669-4369,0,0,0,0,0,1,0,0,0
28VEAXN4T_5157-3345-5669-3857,0,0,0,0,0,1,0,0,0
28VEAXN4T_5290-5915-5802-6427,0,0,0,0,0,1,0,0,0
28VEAXN4T_5498-3087-6010-3599,0,0,0,0,0,1,0,0,0
28VEAXN4T_5930-1440-6442-1952,0,0,0,0,0,1,0,0,0
28VEAXN4T_520-744-1032-1256,0,0,0,0,0,1,0,0,0
28VEAXN4T_5498-2063-6010-2575,0,0,0,0,0,1,0,0,0
28VEAXN4T_5930-2976-6442-3488,0,0,0,0,0,1,0,0,0
28VEAXN4T_6010-2575-6522-3087,0,0,0,0,0,1,0,0,0
28VEAXN4T_5498-2575-6010-3087,0,0,0,0,0,1,0,0,0
28VEAXN4T_5802-5915-6314-6427,0,0,0,0,0,1,0,0,0
28VEAXN4T_5930-1952-6442-2464,0,0,0,0,0,1,0,0,0
28VEAXN4T_6010-3599-6522-4111,0,0,0,0,0,1,0,0,0
28VEAXN4T_6420-5865-6932-6377,0,0,0,0,0,1,0,0,0
28VEAXN4T_6010-4111-6522-4623,0,0,0,0,0,1,0,0,0
28VEAXN4T_6442-1952-6954-2464,0,0,1,0,0,1,0,0,0
28VEAXN4T_6442-1440-6954-1952,0,0,0,0,0,1,0,0,0
28VEAXN4T_6442-2464-6954-2976,0,0,0,0,0,1,0,0,0
28VEAXN4T_6442-416-6954-928,0,0,0,0,0,1,0,0,0
28VEAXN4T_6442-2976-6954-3488,0,0,0,0,0,1,0,0,0
28VEAXN4T_6614-3158-7126-3670,0,0,0,0,0,1,0,0,0
28VEAXN4T_6442-928-6954-1440,0,0,0,0,0,1,0,0,0
28VEAXN4T_6548-4068-7060-4580,0,0,0,0,0,1,0,0,0
28VEAXN4T_688-4432-1200-4944,0,0,0,0,0,1,0,0,0
28VEAXN4T_6614-2134-7126-2646,0,0,1,0,0,1,0,0,0
28VEAXN4T_6522-3599-7034-4111,0,0,0,0,0,1,0,0,0
28VEAXN4T_688-5456-1200-5968,0,0,0,0,0,1,0,0,0
28VEAXN4T_688-4944-1200-5456,0,0,0,0,0,1,0,0,0
28VEAXN4T_6954-2464-7466-2976,0,0,0,0,0,1,0,0,0
28VEAXN4T_6954-1952-7466-2464,0,0,0,0,0,1,0,0,0
28VEAXN4T_6954-928-7466-1440,0,0,0,0,0,1,0,0,0
28VEAXN4T_7060-4580-7572-5092,0,0,0,0,0,1,0,0,0
28VEAXN4T_6954-416-7466-928,0,0,0,0,0,1,0,0,0
28VEAXN4T_7060-3556-7572-4068,0,0,0,0,0,1,0,0,0
28VEAXN4T_7060-4068-7572-4580,0,0,0,0,0,1,0,0,0
28VEAXN4T_7060-3044-7572-3556,0,0,0,0,0,1,0,0,0
28VEAXN4T_7126-2134-7638-2646,0,0,0,0,0,1,0,0,0
28VEAXN4T_7572-3044-8084-3556,0,0,0,0,0,1,0,0,0
28VEAXN4T_7060-5092-7572-5604,0,0,0,0,0,1,0,0,0
28VEAXN4T_7572-3556-8084-4068,0,0,0,0,0,1,0,0,0
28VEAXN4T_7299-3894-7811-4406,0,0,0,0,0,1,0,0,0
28VEAXN4T_7299-3382-7811-3894,0,0,0,0,0,1,0,0,0
28VEAXN4T_7572-4068-8084-4580,0,0,0,0,0,1,0,0,0
28VEAXN4T_7299-4406-7811-4918,0,0,0,0,0,1,0,0,0
28VEAXN4T_7126-2646-7638-3158,0,0,0,0,0,1,0,0,0
28VEAXN4T_7638-2646-8150-3158,0,0,0,0,0,1,0,0,0
28VEAXN4T_7638-2134-8150-2646,0,0,0,0,0,1,0,0,0
28VEAXN4T_7572-4580-8084-5092,0,0,0,0,0,1,0,0,0
28VEAXN4T_7776-5869-8288-6381,0,0,0,0,0,1,0,0,0
28VEAXN4T_7811-3894-8323-4406,0,0,0,0,0,1,0,0,0
28VEAXN4T_7811-3382-8323-3894,0,0,0,0,0,1,0,0,0
28VEAXN4T_977-638-1489-1150,0,0,0,0,0,1,0,0,1
28VEAXN4T_7811-4406-8323-4918,0,0,0,0,0,1,0,0,0
293ADK9PX_1323-3212-1835-3724,0,0,1,0,0,0,0,0,0
293ADK9PX_3962-3191-4474-3703,0,0,1,0,0,0,0,0,0
293ADK9PX_370-3969-882-4481,0,0,1,0,0,0,0,0,0
293ADK9PX_4000-3903-4512-4415,0,0,1,0,0,0,0,0,0
293ADK9PX_5201-4026-5713-4538,0,0,1,0,0,0,0,0,0
293ADK9PX_4631-369-5143-881,0,0,1,0,0,0,0,0,0
293ADK9PX_1467-4053-1979-4565,0,0,1,0,0,0,0,0,0
293ADK9PX_3857-2974-4369-3486,0,0,1,0,0,0,0,0,0
293ADK9PX_4909-3906-5421-4418,0,0,1,0,0,0,0,0,0
293ADK9PX_5811-411-6323-923,0,0,1,0,0,0,0,0,0
293ADK9PX_5498-3978-6010-4490,0,0,1,0,0,0,0,0,0
293ADK9PX_5235-474-5747-986,0,0,1,0,0,0,0,0,0
293ADK9PX_5654-3731-6166-4243,0,0,1,0,0,0,0,0,0
293ADK9PX_6293-4009-6805-4521,0,0,1,0,0,0,0,0,0
293ADK9PX_6040-2991-6552-3503,0,0,1,0,0,0,0,0,0
293ADK9PX_5954-3809-6466-4321,0,0,1,0,0,0,0,0,0
293ADK9PX_5887-2205-6399-2717,0,0,1,0,0,0,0,0,0
293ADK9PX_637-4088-1149-4600,0,0,1,0,0,0,0,0,0
293ADK9PX_6649-1095-7161-1607,0,0,1,0,0,0,0,0,0
293ADK9PX_7419-3774-7931-4286,0,0,1,0,0,0,0,0,0
293ADK9PX_7004-1464-7516-1976,0,0,1,0,0,0,0,0,0
293ADK9PX_7117-380-7629-892,0,0,1,0,0,0,0,0,0
293ADK9PX_7649-3672-8161-4184,0,0,1,0,0,0,0,0,0
293ADK9PX_7001-3790-7513-4302,0,0,1,0,0,0,0,0,0
293ADK9PX_6703-3673-7215-4185,0,0,1,0,0,0,0,0,0
293ADK9PX_7283-1650-7795-2162,0,0,1,0,0,0,0,0,0
293ADK9PX_7473-3475-7985-3987,0,0,1,0,0,0,0,0,0
29PWCB1DI_1134-4616-1646-5128,0,0,1,0,0,0,0,0,0
29PWCB1DI_1080-5964-1592-6476,0,0,1,0,0,0,0,0,0
29PWCB1DI_1086-641-1598-1153,0,0,1,0,0,0,0,0,0
29PWCB1DI_1134-5128-1646-5640,0,0,1,0,0,0,0,0,0
29PWCB1DI_1271-6955-1783-7467,0,0,1,0,0,0,0,0,0
29PWCB1DI_1364-7808-1876-8320,0,0,1,0,0,0,0,0,0
29PWCB1DI_1271-6443-1783-6955,0,0,1,0,0,0,0,0,0
29PWCB1DI_1328-964-1840-1476,0,0,1,0,0,0,0,0,0
29PWCB1DI_1328-1476-1840-1988,0,0,1,0,0,0,0,0,0
29PWCB1DI_1145-7570-1657-8082,0,0,1,0,0,0,1,0,0
29PWCB1DI_1495-5787-2007-6299,0,0,1,0,0,0,0,0,0
29PWCB1DI_1495-4763-2007-5275,0,0,1,0,0,0,0,0,0
29PWCB1DI_1364-8320-1876-8832,0,0,1,0,0,0,0,0,0
29PWCB1DI_1495-5275-2007-5787,0,0,1,0,0,0,0,0,0
29PWCB1DI_1492-2236-2004-2748,0,0,1,0,0,0,0,0,0
29PWCB1DI_1569-6687-2081-7199,0,0,1,0,0,0,0,0,0
29PWCB1DI_1614-1498-2126-2010,0,0,1,0,0,0,0,0,0
29PWCB1DI_1650-6246-2162-6758,0,0,1,0,0,0,0,0,0
29PWCB1DI_1657-7570-2169-8082,0,0,1,0,0,0,1,0,0
29PWCB1DI_1658-598-2170-1110,0,0,1,0,0,0,0,0,0
29PWCB1DI_1658-1110-2170-1622,0,0,1,0,0,0,0,0,0
29PWCB1DI_1772-5178-2284-5690,0,0,1,0,0,0,0,0,0
29PWCB1DI_1961-4719-2473-5231,0,0,1,0,0,0,0,0,0
29PWCB1DI_1948-7015-2460-7527,0,0,1,0,0,0,0,0,0
29PWCB1DI_2081-6687-2593-7199,0,0,1,0,0,0,0,0,0
29PWCB1DI_1961-4207-2473-4719,0,0,1,0,0,0,0,0,0
29PWCB1DI_1876-8320-2388-8832,0,0,1,0,0,0,0,0,0
29PWCB1DI_1772-5690-2284-6202,0,0,1,0,0,0,0,0,0
29PWCB1DI_2131-8251-2643-8763,0,0,1,0,0,0,0,0,0
29PWCB1DI_2131-6203-2643-6715,0,0,1,0,0,0,0,0,0
29PWCB1DI_2131-1595-2643-2107,0,0,1,0,0,0,0,0,0
29PWCB1DI_2131-5179-2643-5691,0,0,1,0,0,0,0,0,0
29PWCB1DI_2131-5691-2643-6203,0,0,1,0,0,0,0,0,0
29PWCB1DI_2243-7002-2755-7514,0,0,1,0,0,0,0,0,0
29PWCB1DI_2131-7739-2643-8251,0,0,1,0,0,0,0,0,0
29PWCB1DI_2131-7227-2643-7739,0,0,1,0,0,0,1,0,0
29PWCB1DI_2260-6495-2772-7007,0,0,1,0,0,0,0,0,0
29PWCB1DI_2375-598-2887-1110,0,0,1,0,0,0,0,0,0
29PWCB1DI_2375-1110-2887-1622,0,0,1,0,0,0,0,0,0
29PWCB1DI_2388-7808-2900-8320,0,0,1,0,0,0,0,0,0
29PWCB1DI_2643-1595-3155-2107,0,0,1,0,0,0,0,0,0
29PWCB1DI_2643-3131-3155-3643,0,0,1,0,0,0,0,0,0
29PWCB1DI_2643-2619-3155-3131,0,0,1,0,0,0,0,0,0
29PWCB1DI_2634-1936-3146-2448,0,0,1,0,0,0,0,0,0
29PWCB1DI_2643-3643-3155-4155,0,0,1,0,0,0,0,0,0
29PWCB1DI_2643-4155-3155-4667,0,0,1,0,0,0,0,0,0
29PWCB1DI_2643-6203-3155-6715,0,0,1,0,0,0,0,0,0
29PWCB1DI_2643-6715-3155-7227,0,0,1,0,0,0,0,0,0
29PWCB1DI_2643-5691-3155-6203,0,0,1,0,0,0,0,0,0
29PWCB1DI_2643-7227-3155-7739,0,0,1,0,0,0,1,0,0
29PWCB1DI_2643-5179-3155-5691,0,0,1,0,0,0,0,0,0
29PWCB1DI_2772-6495-3284-7007,0,0,1,0,0,0,0,0,0
29PWCB1DI_2643-7739-3155-8251,0,0,1,0,0,0,0,0,0
29PWCB1DI_2643-8251-3155-8763,0,0,1,0,0,0,0,0,0
29PWCB1DI_2887-598-3399-1110,0,0,1,0,0,0,0,0,0
29PWCB1DI_2887-1110-3399-1622,0,0,1,0,0,0,0,0,0
29PWCB1DI_2817-7578-3329-8090,0,0,1,0,0,0,1,0,0
29PWCB1DI_2998-6918-3510-7430,0,0,1,0,0,0,0,0,0
29PWCB1DI_2998-7430-3510-7942,0,0,1,0,0,0,1,0,0
29PWCB1DI_3155-1595-3667-2107,0,0,1,0,0,0,0,0,0
29PWCB1DI_3133-4068-3645-4580,0,0,1,0,0,0,0,0,0
29PWCB1DI_3155-1083-3667-1595,0,0,1,0,0,0,0,0,0
29PWCB1DI_3155-2619-3667-3131,0,0,1,0,0,0,0,0,0
29PWCB1DI_3155-2107-3667-2619,0,0,1,0,0,0,0,0,0
29PWCB1DI_3155-4667-3667-5179,0,0,1,0,0,0,0,0,0
29PWCB1DI_3155-571-3667-1083,0,0,1,0,0,0,0,0,0
29PWCB1DI_3155-3131-3667-3643,0,0,1,0,0,0,0,0,0
29PWCB1DI_3155-3643-3667-4155,0,0,1,0,0,0,0,0,0
29PWCB1DI_3155-6203-3667-6715,0,0,1,0,0,0,0,0,0
29PWCB1DI_3155-5179-3667-5691,0,0,1,0,0,0,0,0,0
29PWCB1DI_3155-6715-3667-7227,0,0,1,0,0,0,0,0,0
29PWCB1DI_3155-7227-3667-7739,0,0,1,0,0,0,1,0,0
29PWCB1DI_3226-5621-3738-6133,0,0,1,0,0,0,0,0,0
29PWCB1DI_3155-8251-3667-8763,0,0,1,0,0,0,0,0,0
29PWCB1DI_3185-7806-3697-8318,0,0,1,0,0,0,0,0,0
29PWCB1DI_3284-6495-3796-7007,0,0,1,0,0,0,0,0,0
29PWCB1DI_3656-7905-4168-8417,0,0,1,0,0,0,1,0,0
29PWCB1DI_3423-2835-3935-3347,0,0,1,0,0,0,0,0,0
29PWCB1DI_3667-1595-4179-2107,0,0,1,0,0,0,0,0,0
29PWCB1DI_3329-7578-3841-8090,0,0,1,0,0,0,1,0,0
29PWCB1DI_3284-7007-3796-7519,0,0,1,0,0,0,0,0,0
29PWCB1DI_3445-7275-3957-7787,0,0,1,0,0,0,1,0,0
29PWCB1DI_3667-8251-4179-8763,0,0,1,0,0,0,0,0,0
29PWCB1DI_3667-2107-4179-2619,0,0,1,0,0,0,0,0,0
29PWCB1DI_3685-4999-4197-5511,0,0,1,0,0,0,0,0,0
29PWCB1DI_3667-4667-4179-5179,0,0,1,0,0,0,0,0,0
29PWCB1DI_3667-3643-4179-4155,0,0,1,0,0,0,0,0,0
29PWCB1DI_3667-6715-4179-7227,0,0,1,0,0,0,0,0,0
29PWCB1DI_3910-1139-4422-1651,0,0,1,0,0,0,0,0,0
29PWCB1DI_3957-7275-4469-7787,0,0,1,0,0,0,1,0,0
29PWCB1DI_3986-2903-4498-3415,0,0,1,0,0,0,0,0,0
29PWCB1DI_4179-2107-4691-2619,0,0,1,0,0,0,0,0,0
29PWCB1DI_4179-3131-4691-3643,0,0,1,0,0,0,0,0,0
29PWCB1DI_4179-8251-4691-8763,0,0,1,0,0,0,0,0,0
29PWCB1DI_4179-5179-4691-5691,0,0,1,0,0,0,0,0,0
29PWCB1DI_4179-7739-4691-8251,0,0,1,0,0,0,1,0,0
29PWCB1DI_4179-4155-4691-4667,0,0,1,1,0,0,0,0,0
29PWCB1DI_4179-6715-4691-7227,0,0,1,0,0,0,0,0,0
29PWCB1DI_4179-571-4691-1083,0,0,1,0,0,0,0,0,0
29PWCB1DI_4179-4667-4691-5179,0,0,1,1,0,0,0,0,0
29PWCB1DI_4384-7909-4896-8421,0,0,1,0,0,0,0,0,0
29PWCB1DI_4620-5524-5132-6036,0,0,1,0,0,0,0,0,0
29PWCB1DI_4286-4450-4798-4962,0,0,1,1,0,0,0,0,0
29PWCB1DI_4202-1753-4714-2265,0,0,1,0,0,0,0,0,0
29PWCB1DI_4620-5012-5132-5524,0,0,1,0,0,0,0,0,0
29PWCB1DI_4347-1117-4859-1629,0,0,1,0,0,0,0,0,0
29PWCB1DI_4691-1083-5203-1595,0,0,1,0,0,0,0,0,0
29PWCB1DI_4691-1595-5203-2107,0,0,1,0,0,0,0,0,0
29PWCB1DI_4691-2619-5203-3131,0,0,1,0,0,0,0,0,0
29PWCB1DI_4691-2107-5203-2619,0,0,1,0,0,0,0,0,0
29PWCB1DI_4691-3131-5203-3643,0,0,1,0,0,0,0,0,0
29PWCB1DI_4691-4667-5203-5179,0,0,1,1,0,0,0,0,0
29PWCB1DI_4691-3643-5203-4155,0,0,1,0,0,0,0,0,0
29PWCB1DI_4691-7227-5203-7739,0,0,1,0,0,0,0,0,0
29PWCB1DI_4691-4155-5203-4667,0,0,1,1,0,0,0,0,0
29PWCB1DI_4691-571-5203-1083,0,0,1,0,0,0,0,0,0
29PWCB1DI_4691-6715-5203-7227,0,0,1,0,0,0,0,0,0
29PWCB1DI_4691-6203-5203-6715,0,0,1,0,0,0,0,0,0
29PWCB1DI_4691-8251-5203-8763,0,0,1,0,0,0,0,0,0
29PWCB1DI_852-7808-1364-8320,0,0,1,0,0,0,0,0,0
29PWCB1DI_4691-7739-5203-8251,0,0,1,0,0,0,0,0,0
29PWCB1DI_789-1323-1301-1835,0,0,1,0,0,0,0,0,0
29PWCB1DI_852-8320-1364-8832,0,0,1,0,0,0,0,0,0
29PWCB1DI_806-590-1318-1102,0,0,1,0,0,0,0,0,0
29PWCB1DI_904-3311-1416-3823,0,0,1,0,0,0,0,0,0
29PWCB1DI_913-4243-1425-4755,0,0,1,0,0,0,0,0,0
29PWCB1DI_913-5267-1425-5779,0,0,1,0,0,0,0,0,0
29PWCB1DI_913-4755-1425-5267,0,0,1,0,0,0,0,0,0
29PWCB1DI_904-3823-1416-4335,0,0,1,0,0,0,0,0,0
29PWCB1DI_913-5779-1425-6291,0,0,1,0,0,0,0,0,0
29PWCB1DI_989-6965-1501-7477,0,0,1,0,0,0,0,0,0
29PWCB1DI_937-1999-1449-2511,0,0,1,0,0,0,0,0,0
2A2TMWHRA_10039-13124-10551-13636,0,0,1,0,1,0,0,0,0
29PWCB1DI_937-3023-1449-3535,0,0,1,0,0,0,0,0,0
29PWCB1DI_937-2511-1449-3023,0,0,1,0,0,0,0,0,0
29PWCB1DI_994-1705-1506-2217,0,0,1,0,0,0,0,0,0
2A2TMWHRA_10072-8448-10584-8960,0,0,1,0,0,0,0,0,0
2A2TMWHRA_10551-12612-11063-13124,0,0,1,0,0,0,0,0,0
2A2TMWHRA_10584-13056-11096-13568,0,0,1,0,0,0,0,0,0
2A2TMWHRA_10072-8960-10584-9472,0,0,1,0,0,0,0,0,0
2A2TMWHRA_10072-13568-10584-14080,0,0,1,0,1,0,0,0,0
2A2TMWHRA_10072-5376-10584-5888,0,0,1,0,0,0,0,0,0
2A2TMWHRA_10584-4864-11096-5376,0,0,1,0,1,0,0,0,0
2A2TMWHRA_10584-8960-11096-9472,0,0,1,0,0,0,0,0,0
2A2TMWHRA_10977-13427-11489-13939,0,0,1,0,0,0,0,0,0
2A2TMWHRA_10584-8448-11096-8960,0,0,1,0,0,0,0,0,0
2A2TMWHRA_10584-5376-11096-5888,0,0,1,0,1,0,0,0,0
2A2TMWHRA_11096-5376-11608-5888,0,0,1,0,1,0,0,0,0
2A2TMWHRA_11096-12544-11608-13056,0,0,1,0,0,0,0,0,0
2A2TMWHRA_11096-5888-11608-6400,0,0,1,0,0,0,0,0,0
2A2TMWHRA_11063-5022-11575-5534,0,0,0,0,1,0,0,0,0
2A2TMWHRA_11096-12032-11608-12544,0,0,1,0,0,0,0,0,0
2A2TMWHRA_11096-8960-11608-9472,0,0,1,0,0,0,0,0,0
2A2TMWHRA_11096-8448-11608-8960,0,0,1,0,0,0,0,0,0
2A2TMWHRA_11575-5022-12087-5534,0,0,1,0,1,0,0,0,0
2A2TMWHRA_11608-12032-12120-12544,0,0,1,0,0,0,0,0,0
2A2TMWHRA_11608-11520-12120-12032,0,0,1,0,0,0,0,0,0
2A2TMWHRA_11608-13568-12120-14080,0,0,1,0,0,0,0,0,0
2A2TMWHRA_11608-12544-12120-13056,0,0,1,0,0,0,0,0,0
2A2TMWHRA_11608-13056-12120-13568,0,0,1,0,0,0,0,0,0
2A2TMWHRA_11608-6400-12120-6912,0,0,1,0,0,0,0,0,0
2A2TMWHRA_11608-5888-12120-6400,0,0,1,0,0,0,0,0,0
2A2TMWHRA_11608-5376-12120-5888,0,0,1,0,1,0,0,0,0
2A2TMWHRA_11608-6912-12120-7424,0,0,1,0,0,0,0,0,0
2A2TMWHRA_11608-8960-12120-9472,0,0,1,0,0,0,0,0,0
2A2TMWHRA_1190-1699-1702-2211,0,0,1,0,0,1,0,0,0
2A2TMWHRA_1190-2723-1702-3235,0,0,1,0,0,0,0,0,0
2A2TMWHRA_1190-2211-1702-2723,0,0,1,0,0,1,0,0,0
2A2TMWHRA_1190-675-1702-1187,0,0,1,0,1,0,0,0,0
